TimeNow,Acc_X,Acc_Y,Acc_Z,Gyro_X,Gyro_Y,Gyro_Z,Magnet_X,Magnet_Y,Magnet_Z,Yaw,Roll,Pitch
22:33:51,-0.11,-4.54,8.13,0.1875,-0.1875,-0.125,-58.875,47.5,-23.875,1.18,-0.75,28.87
22:33:52,-0.12,-4.53,8.16,-0.1875,0.0625,0.0,-59.25,48.5625,-22.6875,1.18,-0.75,28.87
22:33:52,-0.1,-4.54,8.16,-0.0625,0.1875,0.0,-58.5,49.6875,-23.875,1.18,-0.75,28.87
22:33:53,-0.13,-4.54,8.13,0.0,-0.1875,0.0625,-57.75,47.5,-23.5,1.18,-0.75,28.87
22:33:54,-0.12,-4.53,8.16,0.0625,0.0,-0.0625,-57.75,47.875,-22.6875,1.18,-0.75,28.87
22:33:54,-0.13,-4.51,8.15,-0.0625,0.0625,-0.0625,-57.75,48.5625,-23.875,1.18,-0.75,28.87
22:33:55,-0.12,-4.55,8.13,-0.125,0.125,0.0625,-59.25,49.375,-24.75,1.18,-0.75,28.87
22:33:55,-0.11,-4.53,8.16,0.0625,0.3125,0.0625,-58.5,48.25,-23.0625,1.18,-0.75,28.87
22:33:56,-0.11,-4.53,8.14,-0.125,-0.25,-0.0625,-57.75,49.0,-22.25,1.18,-0.75,28.87
22:33:56,-0.09,-4.53,8.15,-0.0625,0.0625,0.0625,-58.875,48.25,-23.875,1.18,-0.75,28.87
22:33:57,-0.09,-4.53,8.14,-0.0625,0.0,-0.125,-57.0,47.875,-23.0625,1.18,-0.75,28.87
22:33:58,-0.08,-4.54,8.12,-0.0625,-0.0625,-0.125,-58.875,47.875,-22.6875,1.18,-0.75,28.87
22:33:58,-0.1,-4.54,8.16,0.0625,0.0,-0.1875,-57.75,48.25,-22.6875,1.18,-0.75,28.87
22:33:59,-0.11,-4.52,8.14,-0.25,0.125,0.0,-57.75,50.0625,-23.0625,1.18,-0.75,28.87
22:33:59,-0.1,-4.51,8.15,0.0,-0.1875,0.0625,-59.875,49.375,-23.0625,1.18,-0.75,28.87
22:34:00,-0.11,-4.53,8.15,0.1875,-0.0625,0.125,-58.875,48.25,-23.5,1.18,-0.75,28.87
22:34:01,-0.11,-4.52,8.13,-0.0625,-0.125,-0.0625,-57.75,48.25,-23.875,1.18,-0.75,28.87
22:34:01,-0.12,-4.51,8.16,0.0625,0.0625,0.125,-58.0625,48.25,-23.5,1.18,-0.75,28.87
22:34:02,-0.1,-4.52,8.15,-0.125,-0.125,0.0,-58.0625,48.25,-23.875,1.18,-0.75,28.87
22:34:02,-0.12,-4.54,8.15,0.0625,-0.1875,-0.0625,-58.0625,48.25,-22.6875,1.18,-0.75,28.87
22:34:03,-0.1,-4.54,8.15,0.0,-0.125,0.0,-59.25,48.25,-23.5,1.18,-0.75,28.87
22:34:03,-0.12,-4.53,8.15,0.125,0.1875,0.25,-58.0625,49.6875,-22.25,1.18,-0.75,28.87
22:34:04,-0.12,-4.51,8.14,0.0,-0.0625,0.0,-59.5625,48.25,-23.0625,1.18,-0.75,28.87
22:34:05,-0.09,-4.56,8.15,0.1875,0.0,0.1875,-58.0625,47.875,-23.0625,1.18,-0.75,28.87
22:34:05,-0.11,-4.54,8.14,-0.0625,0.0,0.0,-58.0625,47.875,-23.5,1.18,-0.75,28.87
22:34:06,-0.11,-4.54,8.14,0.0,-0.125,0.0625,-57.375,48.25,-22.25,1.18,-0.75,28.87
22:34:06,-0.11,-4.55,8.15,0.0625,0.125,-0.125,-60.25,47.875,-22.6875,1.18,-0.75,28.87
22:34:07,-0.1,-4.53,8.14,0.0625,-0.3125,-0.0625,-59.875,48.5625,-23.0625,1.18,-0.75,28.87
22:34:08,-0.11,-4.54,8.14,-0.125,0.0,0.125,-59.25,48.25,-23.875,1.18,-0.75,28.87
22:34:08,-0.11,-4.53,8.14,0.125,0.0625,-0.0625,-57.75,48.25,-23.5,1.18,-0.75,28.87
22:34:09,-0.1,-4.54,8.16,0.0,-0.1875,0.0625,-59.5625,47.875,-24.75,1.18,-0.75,28.87
22:34:09,-0.12,-4.53,8.16,-0.0625,0.0,0.0,-57.75,49.0,-24.75,1.18,-0.75,28.87
22:34:10,-0.1,-4.55,8.14,0.0,0.0,-0.125,-59.5625,48.25,-22.6875,1.18,-0.75,28.87
22:34:10,-0.1,-4.53,8.17,0.0625,0.0,-0.0625,-58.0625,48.5625,-23.0625,1.18,-0.75,28.87
22:34:11,-0.12,-4.54,8.13,-0.125,0.0,-0.0625,-59.5625,48.25,-23.0625,1.18,-0.75,28.87
22:34:12,-0.1,-4.53,8.14,0.0,-0.1875,0.0625,-57.75,48.5625,-24.25,1.18,-0.75,28.87
22:34:12,-0.11,-4.54,8.16,-0.0625,-0.125,0.0,-59.875,48.25,-23.0625,1.18,-0.75,28.87
22:34:13,-0.12,-4.54,8.14,0.0,0.0,0.125,-58.875,49.375,-23.875,1.18,-0.75,28.87
22:34:13,-0.1,-4.53,8.18,0.1875,0.125,0.0625,-59.25,49.6875,-23.5,1.18,-0.75,28.87
22:34:14,-0.13,-4.52,8.16,0.0,0.125,-0.125,-59.875,49.6875,-24.375,1.18,-0.75,28.87
22:34:15,-0.11,-4.53,8.14,-0.125,-0.0625,-0.0625,-57.375,49.0,-22.6875,1.18,-0.75,28.87
22:34:15,-0.13,-4.54,8.15,0.0,0.0625,0.0625,-59.1875,48.25,-24.75,1.18,-0.75,28.87
22:34:16,-0.09,-4.53,8.15,0.0625,0.0,0.0,-56.6875,48.5625,-22.6875,1.18,-0.75,28.87
22:34:16,-0.13,-4.52,8.18,0.0,-0.0625,0.0,-57.0,48.5625,-23.5,1.18,-0.75,28.87
22:34:17,-0.09,-4.51,8.12,-0.125,0.0,0.0,-59.5625,48.5625,-24.75,1.18,-0.75,28.87
22:34:17,-0.11,-4.53,8.16,0.0625,0.125,-0.0625,-57.375,49.0,-23.0625,1.18,-0.75,28.87
22:34:18,-0.11,-4.53,8.14,-0.125,0.0625,0.1875,-59.5625,48.25,-24.75,1.18,-0.75,28.87
22:34:19,-0.1,-4.54,8.16,0.0,0.25,-0.0625,-56.6875,49.0,-23.5,1.18,-0.75,28.87
22:34:19,-0.09,-4.53,8.15,0.0,0.0,-0.0625,-57.75,49.6875,-23.0625,1.18,-0.75,28.87
22:34:20,-0.1,-4.54,8.17,0.125,0.1875,0.25,-57.75,49.0,-24.25,1.18,-0.75,28.87
22:34:20,-0.11,-4.53,8.15,0.125,0.125,0.125,-56.6875,49.0,-23.5,1.18,-0.75,28.87
22:34:21,-0.11,-4.52,8.15,0.0625,0.0,-0.1875,-59.875,50.0625,-25.1875,1.18,-0.75,28.87
22:34:21,-0.13,-4.53,8.15,-0.0625,0.0625,-0.125,-56.5625,47.5,-23.875,1.18,-0.75,28.87
22:34:22,-0.13,-4.53,8.15,0.0,-0.125,0.125,-59.1875,50.0625,-24.25,1.18,-0.75,28.87
22:34:23,-0.11,-4.53,8.18,0.0625,0.25,0.125,-56.6875,49.6875,-23.5,1.18,-0.75,28.87
22:34:23,-0.11,-4.54,8.11,-0.125,0.0625,0.0625,-56.5625,48.25,-22.6875,1.18,-0.75,28.87
22:34:24,-0.13,-4.54,8.15,-0.0625,-0.0625,-0.1875,-58.875,49.6875,-23.875,1.18,-0.75,28.87
22:34:24,-0.12,-4.53,8.15,-0.125,0.0625,0.0625,-57.0,49.0,-23.5,1.18,-0.75,28.87
22:34:25,-0.11,-4.53,8.18,0.0,0.0625,0.0625,-61.75,49.6875,-23.875,1.18,-0.75,28.87
22:34:26,-0.11,-4.54,8.15,0.0625,0.0625,0.0625,-57.75,48.5625,-23.0625,1.18,-0.75,28.87
22:34:26,-0.1,-4.54,8.12,-0.125,-0.125,0.0,-57.0,50.375,-22.6875,1.18,-0.75,28.87
22:34:27,-0.12,-4.53,8.14,-0.1875,-0.0625,0.0,-57.0,50.0625,-23.5,1.18,-0.75,28.87
22:34:27,-0.11,-4.55,8.14,-0.0625,0.375,0.125,-58.0625,49.0,-22.6875,1.18,-0.75,28.87
22:34:28,-0.1,-4.55,8.15,-0.0625,0.25,-0.1875,-57.0,48.5625,-23.0625,1.18,-0.75,28.87
22:34:28,-0.11,-4.53,8.17,-0.1875,-0.0625,-0.125,-58.0625,48.25,-23.5,1.18,-0.75,28.87
22:34:29,-0.13,-4.51,8.15,0.0,-0.0625,0.0625,-58.0625,49.0,-24.25,1.18,-0.75,28.87
22:34:30,-0.1,-4.53,8.17,0.0,0.0625,0.125,-58.0625,48.5625,-22.6875,1.18,-0.75,28.87
22:34:30,-0.12,-4.55,8.15,0.125,0.0,0.0,-58.875,49.6875,-23.875,1.18,-0.75,28.87
22:34:31,-0.09,-4.54,8.17,-0.125,-0.1875,-0.125,-61.375,50.0625,-23.5,1.18,-0.75,28.87
22:34:31,-0.11,-4.53,8.14,-0.125,0.0625,-0.0625,-58.5,49.6875,-23.5,1.18,-0.75,28.87
22:34:32,-0.09,-4.53,8.14,0.0625,0.0,0.0625,-60.25,50.0625,-23.5,1.18,-0.75,28.87
22:34:33,-0.11,-4.54,8.15,0.0,0.1875,-0.1875,-58.5,48.5625,-24.25,1.18,-0.75,28.87
22:34:33,-0.11,-4.54,8.11,-0.1875,-0.1875,-0.0625,-59.1875,50.0625,-23.5,1.18,-0.75,28.87
22:34:34,-0.12,-4.54,8.15,-0.0625,0.0625,0.0625,-58.5,48.25,-24.375,1.18,-0.75,28.87
22:34:34,-0.11,-4.52,8.14,0.125,0.0625,0.125,-58.875,50.375,-24.75,1.18,-0.75,28.87
22:34:35,-0.1,-4.54,8.16,0.125,0.125,-0.0625,-57.0,50.375,-22.6875,1.18,-0.75,28.87
22:34:35,-0.09,-4.53,8.14,-0.0625,0.1875,-0.1875,-59.25,50.0625,-23.875,1.18,-0.75,28.87
22:34:36,-0.1,-4.52,8.14,-0.0625,-0.0625,0.0,-57.0,49.25,-23.875,1.18,-0.75,28.87
22:34:37,-0.13,-4.53,8.15,0.0,0.125,0.0625,-58.875,48.5625,-23.5,1.18,-0.75,28.87
22:34:37,-0.11,-4.53,8.14,0.0,-0.125,-0.0625,-59.1875,49.0,-22.6875,1.18,-0.75,28.87
22:34:38,-0.1,-4.54,8.14,-0.0625,-0.1875,-0.125,-56.6875,49.6875,-23.0625,1.18,-0.75,28.87
22:34:38,-0.12,-4.53,8.17,-0.1875,0.0,-0.1875,-61.0625,49.0,-23.875,1.18,-0.75,28.87
22:34:39,-0.08,-4.53,8.15,0.0,-0.0625,0.0625,-57.375,49.25,-24.25,1.18,-0.75,28.87
22:34:39,-0.12,-4.53,8.15,0.0625,0.125,0.0625,-57.375,48.5625,-23.0625,1.18,-0.75,28.87
22:34:40,-0.09,-4.55,8.16,0.1875,-0.125,-0.125,-57.75,50.0625,-23.5,1.18,-0.75,28.87
22:34:41,-0.12,-4.54,8.14,-0.0625,-0.0625,-0.0625,-56.6875,50.375,-24.75,1.18,-0.75,28.87
22:34:41,-0.1,-4.53,8.16,-0.0625,-0.0625,0.1875,-57.375,48.5625,-25.1875,1.18,-0.75,28.87
22:34:42,-0.12,-4.53,8.15,-0.125,0.1875,-0.125,-56.25,48.5625,-22.6875,1.18,-0.75,28.87
22:34:42,-0.12,-4.51,8.18,0.0625,0.0625,0.0,-59.5625,48.25,-23.5,1.18,-0.75,28.87
22:34:43,-0.1,-4.51,8.18,-0.0625,-0.125,0.0,-57.375,48.5625,-22.6875,1.18,-0.75,28.87
22:34:44,-0.1,-4.54,8.14,0.125,0.0625,0.1875,-58.0625,48.5625,-23.0625,1.18,-0.75,28.87
22:34:44,-0.12,-4.54,8.17,-0.125,0.125,0.0,-57.75,49.0,-24.375,1.18,-0.75,28.87
22:34:45,-0.11,-4.51,8.17,0.0,-0.125,0.0,-59.1875,49.0,-24.25,1.18,-0.75,28.87
22:34:45,-0.11,-4.54,8.16,-0.0625,-0.3125,-0.0625,-59.1875,48.5625,-23.875,1.18,-0.75,28.87
22:34:46,-0.11,-4.52,8.15,0.0625,0.0625,0.125,-59.5625,48.25,-23.5,1.18,-0.75,28.87
22:34:46,-0.12,-4.56,8.16,0.0,0.125,0.0625,-59.5625,49.0,-22.6875,1.18,-0.75,28.87
22:34:47,-0.11,-4.53,8.16,0.0,0.125,0.0,-59.5625,49.0,-23.5,1.18,-0.75,28.87
22:34:48,-0.1,-4.53,8.15,-0.0625,-0.125,0.0625,-59.875,48.25,-24.375,1.18,-0.75,28.87
22:34:48,-0.11,-4.53,8.14,0.0,0.0,0.0625,-59.25,49.0,-23.5,1.18,-0.75,28.87
22:34:49,-0.1,-4.52,8.17,-0.0625,0.0,0.0625,-59.25,49.6875,-23.0625,1.18,-0.75,28.87
22:34:49,-0.13,-4.54,8.13,-0.125,0.3125,-0.0625,-58.5,48.5625,-23.875,1.18,-0.75,28.87
22:34:50,-0.12,-4.51,8.19,-0.0625,-0.1875,0.0,-58.875,48.25,-23.5,1.18,-0.75,28.87
22:34:51,-0.1,-4.54,8.14,-0.125,0.0,0.0,-58.5,48.5625,-24.75,1.18,-0.75,28.87
22:34:51,-0.11,-4.51,8.19,0.0,-0.0625,0.125,-58.875,48.5625,-23.5,1.18,-0.75,28.87
22:34:52,-0.1,-4.53,8.16,0.0,-0.125,0.0625,-58.0625,49.6875,-23.0625,1.18,-0.75,28.87
22:34:52,-0.1,-4.54,8.14,0.125,0.0625,0.1875,-57.75,48.5625,-22.6875,1.18,-0.75,28.87
22:34:53,-0.13,-4.53,8.16,0.0,0.125,-0.125,-59.875,47.5,-23.875,1.18,-0.75,28.87
22:34:53,-0.1,-4.53,8.16,0.0,0.125,0.0,-58.875,49.375,-23.5,1.18,-0.75,28.87
22:34:54,-0.11,-4.55,8.18,0.125,0.1875,0.125,-58.5,48.5625,-23.5,1.18,-0.75,28.87
22:34:55,-0.11,-4.52,8.18,0.0,-0.0625,0.0625,-58.0625,48.25,-24.375,1.18,-0.75,28.87
22:34:55,-0.09,-4.55,8.13,-0.0625,0.125,-0.1875,-59.5625,49.0,-25.1875,1.18,-0.75,28.87
22:34:56,-0.1,-4.56,8.15,-0.3125,-0.125,-0.25,-57.375,48.25,-22.6875,1.18,-0.75,28.87
22:34:56,-0.1,-4.55,8.16,-0.0625,0.0625,0.0,-59.5625,47.875,-23.0625,1.18,-0.75,28.87
22:34:57,-0.09,-4.55,8.14,0.25,0.125,0.1875,-57.75,49.6875,-23.875,1.18,-0.75,28.87
22:34:57,-0.13,-4.53,8.16,0.1875,0.125,0.0,-58.875,48.25,-23.5,1.18,-0.75,28.87
22:34:58,-0.11,-4.53,8.12,-0.1875,0.0625,-0.0625,-59.5625,48.5625,-23.875,1.18,-0.75,28.87
22:34:59,-0.12,-4.52,8.15,0.0,0.125,0.125,-59.1875,50.0625,-21.875,1.18,-0.75,28.87
22:34:59,-0.13,-4.53,8.14,-0.125,0.0,0.0,-59.875,48.5625,-23.0625,1.18,-0.75,28.87
22:35:00,-0.1,-4.54,8.16,0.1875,0.0,0.0625,-58.5,49.6875,-24.75,1.18,-0.75,28.87
22:35:00,-0.12,-4.53,8.18,0.125,0.0625,0.0,-59.5625,48.25,-22.25,1.18,-0.75,28.87
22:35:01,-0.1,-4.54,8.15,0.125,0.1875,0.0625,-57.375,47.875,-23.5,1.18,-0.75,28.87
22:35:02,-0.08,-4.55,8.16,0.125,0.0625,-0.0625,-57.75,50.0625,-23.5,1.18,-0.75,28.87
22:35:02,-0.11,-4.55,8.14,0.25,0.0,0.0,-57.75,49.6875,-23.875,1.18,-0.75,28.87
22:35:03,-0.1,-4.54,8.15,-0.125,0.0,0.0625,-59.875,50.0625,-23.5,1.18,-0.75,28.87
22:35:03,-0.08,-4.55,8.16,0.0625,0.0625,0.1875,-59.25,49.0,-23.5,1.18,-0.75,28.87
22:35:04,-0.12,-4.54,8.16,0.125,0.0,-0.0625,-59.875,48.25,-24.375,1.18,-0.75,28.87
22:35:04,-0.12,-4.51,8.16,0.0625,0.125,-0.25,-57.75,48.5625,-22.25,1.18,-0.75,28.87
22:35:05,-0.12,-4.53,8.18,0.1875,0.25,0.0625,-58.5,49.0,-23.875,1.18,-0.75,28.87
22:35:06,-0.11,-4.54,8.14,0.0625,0.0,0.3125,-58.0625,49.0,-23.0625,1.18,-0.75,28.87
22:35:06,-0.12,-4.56,8.17,0.1875,0.0,0.0,-59.1875,48.5625,-24.25,1.18,-0.75,28.87
22:35:07,-0.12,-4.53,8.13,0.0,-0.0625,-0.125,-57.75,49.0,-22.6875,1.18,-0.75,28.87
22:35:07,-0.1,-4.56,8.18,-0.1875,0.0,-0.0625,-57.0,48.5625,-23.875,1.18,-0.75,28.87
22:35:08,-0.1,-4.55,8.17,-0.0625,0.0625,-0.1875,-57.75,48.25,-23.0625,1.18,-0.75,28.87
22:35:09,-0.12,-4.54,8.14,0.1875,0.0,0.25,-57.75,50.0625,-24.25,1.18,-0.75,28.87
22:35:09,-0.12,-4.52,8.15,0.0,0.125,-0.125,-58.5,50.0625,-24.375,1.18,-0.75,28.87
22:35:10,-0.11,-4.52,8.13,-0.1875,-0.0625,-0.0625,-57.0,48.5625,-22.25,1.18,-0.75,28.87
22:35:10,-0.09,-4.54,8.16,-0.125,0.1875,0.0,-59.1875,50.375,-23.875,1.18,-0.75,28.87
22:35:11,-0.12,-4.52,8.15,-0.1875,-0.1875,0.0,-57.375,48.25,-23.0625,1.18,-0.75,28.87
22:35:11,-0.1,-4.54,8.16,-0.0625,-0.125,0.0,-59.25,50.0625,-23.0625,1.18,-0.75,28.87
