TimeNow,Acc_X,Acc_Y,Acc_Z,Gyro_X,Gyro_Y,Gyro_Z,Magnet_X,Magnet_Y,Magnet_Z,Yaw,Roll,Pitch
21:56:23,-0.06,0.56,9.63,0.125,0.125,0.0625,-68.25,69.0,-38.0,0.18,-0.25,-3.31
